City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Hamilton,US,2022-06-06 17:45:53,39.1834,-84.5333,77.05,88,75,11.5
296,Portland,US,2022-06-06 17:43:04,45.5234,-122.6762,65.55,69,20,5.99
297,Biak,ID,2022-06-06 17:45:53,-0.9131,122.8766,76.14,82,89,3.22
298,Stornoway,GB,2022-06-06 17:45:54,58.2093,-6.3865,60.93,80,0,14.97
299,Alta Gracia,AR,2022-06-06 17:45:54,-31.6529,-64.4283,69.37,36,0,6.17
300,Kukshi,IN,2022-06-06 17:45:55,22.2,74.75,91.74,38,4,12.91
301,Neverkino,RU,2022-06-06 17:45:55,52.7854,46.7417,53.65,96,80,10.4
302,Amapa,BR,2022-06-06 17:45:56,1.0,-52.0,80.44,78,76,4.16
303,Kalianget,ID,2022-06-06 17:45:56,-7.05,113.9333,81.37,77,28,6.06
304,Pevek,RU,2022-06-06 17:45:56,69.7008,170.3133,32.34,80,77,3.49
305,Wladyslawowo,PL,2022-06-06 17:45:57,54.7909,18.4009,72.95,84,100,0.81
306,Airai,TL,2022-06-06 17:45:57,-8.9266,125.4092,57.9,91,89,2.77
307,Puerto Leguizamo,CO,2022-06-06 17:44:00,-0.1934,-74.7819,82.26,84,67,2.01
308,Umm Lajj,SA,2022-06-06 17:45:58,25.0213,37.2685,87.26,45,33,5.39
309,Bengkulu,ID,2022-06-06 17:45:58,-3.8004,102.2655,75.79,91,100,3.67
310,Kalmunai,LK,2022-06-06 17:45:59,7.4167,81.8167,78.78,82,100,8.16
311,Simpang,ID,2022-06-06 17:45:59,-1.2667,104.0833,73.53,95,99,2.93
312,Burgos,ES,2022-06-06 17:44:31,42.3394,-3.7079,75.61,33,0,14.97
313,Mumford,GH,2022-06-06 17:46:00,5.2618,-0.759,79.59,75,93,6.85
314,Necochea,AR,2022-06-06 17:46:01,-38.5473,-58.7368,63.09,50,70,9.78
315,Ixtapa,MX,2022-06-06 17:43:17,20.7,-105.2,81.63,69,0,9.22
316,Buala,SB,2022-06-06 17:46:02,-8.145,159.5921,78.89,84,54,7.43
317,Ballina,AU,2022-06-06 17:46:02,-28.8667,153.5667,50.65,69,44,10.65
318,Coahuayana,MX,2022-06-06 17:46:03,18.7333,-103.6833,87.1,57,40,7.54
319,Bonthe,SL,2022-06-06 17:46:03,7.5264,-12.505,80.67,80,90,9.44
320,Van,TR,2022-06-06 17:43:12,38.4924,43.3831,72.75,23,40,11.5
321,Talcahuano,CL,2022-06-06 17:47:04,-36.7167,-73.1167,53.28,94,100,8.05
322,Beringovskiy,RU,2022-06-06 17:47:05,63.05,179.3167,37.22,93,100,5.55
323,Ketchikan,US,2022-06-06 17:47:06,55.3422,-131.6461,54.07,76,100,6.91
324,Tiznit,MA,2022-06-06 17:47:06,29.5833,-9.5,77.56,47,94,6.78
325,Alamogordo,US,2022-06-06 17:47:07,32.8995,-105.9603,94.57,16,0,8.05
326,Port Hedland,AU,2022-06-06 17:47:07,-20.3167,118.5667,64.45,59,5,6.91
327,Kallupatti,IN,2022-06-06 17:47:08,9.7167,77.8667,80.56,63,100,3.85
328,Samarai,PG,2022-06-06 17:47:09,-10.6167,150.6667,80.74,78,80,8.99
329,Sibolga,ID,2022-06-06 17:47:09,1.7427,98.7792,75.36,92,94,3.4
330,Aseri,EE,2022-06-06 17:47:10,59.4506,26.8675,53.38,58,4,2.59
331,Mocuba,MZ,2022-06-06 17:47:11,-16.8392,36.9856,64.2,99,97,5.03
332,Guerrero Negro,MX,2022-06-06 17:47:11,27.9769,-114.0611,69.24,70,93,17.74
333,Minsk,BY,2022-06-06 17:43:40,53.9,27.5667,67.75,69,100,1.95
334,Pimentel,PE,2022-06-06 17:47:12,-6.8367,-79.9342,66.49,72,100,6.91
335,Homer,US,2022-06-06 17:42:45,59.6425,-151.5483,56.77,88,75,5.75
336,Pathein,MM,2022-06-06 17:47:13,16.7833,94.7333,78.22,88,100,5.19
337,Carutapera,BR,2022-06-06 17:47:14,-1.195,-46.02,77.94,93,75,5.17
338,Santa Isabel Do Rio Negro,BR,2022-06-06 17:47:14,-0.4139,-65.0192,89.01,51,100,3.38
339,Baker City,US,2022-06-06 17:47:16,44.7749,-117.8344,57.6,64,20,3.44
340,Mandalgovi,MN,2022-06-06 17:47:16,45.7625,106.2708,56.32,40,33,10.54
341,Vardo,NO,2022-06-06 17:47:17,70.3705,31.1107,44.58,76,0,4.61
342,Sorong,ID,2022-06-06 17:47:17,-0.8833,131.25,78.4,82,81,5.26
343,Aban,RU,2022-06-06 17:47:18,56.67,96.06,39.54,91,98,9.37
344,Blythe,US,2022-06-06 17:47:19,33.6103,-114.5964,98.04,27,0,3.44
345,Zlotow,PL,2022-06-06 17:47:19,53.3635,17.0408,65.88,81,84,2.17
346,Barra Do Garcas,BR,2022-06-06 17:47:21,-15.89,-52.2567,90.18,37,20,8.05
347,Luancheng,CN,2022-06-06 17:47:21,37.8792,114.6517,62.76,43,10,8.86
348,San Patricio,US,2022-06-06 17:47:21,28.017,-97.5169,93.92,38,5,19.66
349,Touros,BR,2022-06-06 17:47:22,-5.1989,-35.4608,82.54,67,20,14.76
350,Ginir,ET,2022-06-06 17:47:22,7.1333,40.7,58.6,86,84,1.1
351,Songjianghe,CN,2022-06-06 17:47:24,42.1859,127.479,48.31,85,100,2.21
352,Ulkan,RU,2022-06-06 17:47:24,57.243,107.3223,54.39,74,69,2.46
353,Komsomolskiy,UZ,2022-06-06 17:47:25,40.4272,71.7189,77.72,31,10,6.91
354,Alibag,IN,2022-06-06 17:47:25,18.6411,72.8792,86.07,78,91,4.03
355,Washington,US,2022-06-06 17:43:52,47.5001,-120.5015,64.78,43,5,6.29
356,Manavgat,TR,2022-06-06 17:47:26,36.7867,31.4431,74.77,77,54,5.3
357,Durham,US,2022-06-06 17:45:23,36.0335,-78.8664,86.74,48,20,5.75
358,Humaita,BR,2022-06-06 17:47:27,-7.5061,-63.0208,89.24,50,73,4.7
359,Kemijarvi,FI,2022-06-06 17:47:27,66.7131,27.4306,56.05,44,83,4.18
360,Alugan,PH,2022-06-06 17:47:28,12.2188,125.4808,78.37,88,12,5.91
361,Quelimane,MZ,2022-06-06 17:47:29,-17.8786,36.8883,67.95,100,75,5.75
362,Ponta Delgada,PT,2022-06-06 17:47:30,37.7333,-25.6667,66.92,94,75,16.11
363,Saint Anthony,US,2022-06-06 17:42:48,45.0205,-93.218,74.14,59,20,6.91
364,Olinda,BR,2022-06-06 17:47:31,-8.0089,-34.8553,76.73,94,100,12.66
365,Owosso,US,2022-06-06 17:47:32,42.9978,-84.1766,74.64,83,40,3.44
366,Cairns,AU,2022-06-06 17:47:32,-16.9167,145.7667,76.95,91,97,8.05
367,Hay River,CA,2022-06-06 17:47:29,60.8156,-115.7999,73.38,31,75,10.36
368,Isiro,CD,2022-06-06 17:47:33,2.7739,27.616,69.91,84,67,1.07
369,Sarakhs,IR,2022-06-06 17:48:34,36.5449,61.1577,83.95,11,0,4.38
370,Dunmore Town,BS,2022-06-06 17:48:35,25.5,-76.65,76.96,90,100,28.1
371,Tatawin,TN,2022-06-06 17:48:35,32.9297,10.4518,91.96,24,4,11.39
372,Rokytne,UA,2022-06-06 17:48:36,51.2796,27.214,64.15,73,97,3.38
373,Ometepec,MX,2022-06-06 17:47:39,16.6833,-98.4167,89.28,47,98,4.68
374,Nizhniy Lomov,RU,2022-06-06 17:48:36,53.5304,43.6766,55.08,88,13,8.3
375,Erzin,TR,2022-06-06 17:48:37,36.9559,36.2,69.49,89,78,4.29
376,Karwar,IN,2022-06-06 17:48:38,14.8,74.1333,81.5,84,96,3.53
377,Kijang,KR,2022-06-06 17:48:38,35.2442,129.2139,62.33,82,73,8.81
378,Korenovsk,RU,2022-06-06 17:48:38,45.4686,39.4519,69.73,57,99,12.73
379,Zhigalovo,RU,2022-06-06 17:48:39,54.8097,105.1578,51.17,91,75,7.63
380,Westminster,US,2022-06-06 17:44:18,39.8367,-105.0372,77.05,44,75,9.22
381,Uvalde,US,2022-06-06 17:48:39,29.3669,-99.767,86.99,51,0,3.44
382,Kirakira,SB,2022-06-06 17:48:40,-10.4544,161.9205,80.04,79,74,8.68
383,Mahajanga,MG,2022-06-06 17:48:40,-15.7167,46.3167,75.22,64,20,2.3
384,Kawalu,ID,2022-06-06 17:48:41,-7.3817,108.2082,71.62,94,100,0.29
385,Sangar,RU,2022-06-06 17:48:42,63.9242,127.4739,56.68,62,81,2.64
386,Tautira,PF,2022-06-06 17:48:42,-17.7333,-149.15,79.74,73,32,19.86
387,Louis Trichardt,ZA,2022-06-06 17:48:43,-23.0439,29.9032,52.66,77,1,5.64
388,Rocha,UY,2022-06-06 17:48:43,-34.4833,-54.3333,58.17,73,100,5.61
389,Ola,RU,2022-06-06 17:48:44,59.5833,151.2833,50.14,82,95,2.13
390,Makakilo City,US,2022-06-06 17:48:45,21.3469,-158.0858,76.69,77,0,3.44
391,Garwa,IN,2022-06-06 17:48:45,24.1833,83.8167,93.24,14,34,2.84
392,Lavumisa,SZ,2022-06-06 17:48:46,-27.31,31.892,58.89,82,6,2.48
393,Barcelos,PT,2022-06-06 17:48:46,41.5388,-8.6151,71.92,74,95,4.7
394,Gejiu,CN,2022-06-06 17:48:47,23.306,103.1635,57.38,93,97,2.35
395,Nara,JP,2022-06-06 17:47:30,34.6851,135.8049,63.91,82,79,6.58
396,Port Angeles,US,2022-06-06 17:45:06,48.1181,-123.4307,57.31,72,100,4.0
397,Dinga,PK,2022-06-06 17:48:48,32.6398,73.722,96.53,10,14,5.26
398,Mazyr,BY,2022-06-06 17:48:48,52.0495,29.2456,62.11,73,90,4.52
399,Belyy Yar,RU,2022-06-06 17:48:49,53.6039,91.3903,42.85,64,0,4.47
400,Lulea,SE,2022-06-06 17:48:49,65.5842,22.1547,50.07,76,0,9.22
401,Kantunilkin,MX,2022-06-06 17:48:50,21.0917,-87.45,94.71,43,42,5.37
402,Yulara,AU,2022-06-06 17:48:50,-25.2406,130.9889,48.83,55,51,10.56
403,Barahona,DO,2022-06-06 17:48:51,18.2085,-71.1008,87.62,84,40,13.8
404,Ulsteinvik,NO,2022-06-06 17:48:51,62.3432,5.8487,61.16,72,31,7.0
405,Estevan,CA,2022-06-06 17:48:52,49.1334,-102.9842,61.0,41,0,16.11
406,Cururupu,BR,2022-06-06 17:47:46,-1.8283,-44.8683,80.33,83,93,3.44
407,Urumqi,CN,2022-06-06 17:48:52,43.801,87.6005,70.75,23,0,4.47
408,Richards Bay,ZA,2022-06-06 17:48:53,-28.783,32.0377,63.21,76,5,7.36
409,Hemsedal,NO,2022-06-06 17:48:53,60.8629,8.5534,63.39,47,77,6.53
410,Asau,RO,2022-06-06 17:48:54,46.4333,26.4,68.92,81,70,2.19
411,Birzai,LT,2022-06-06 17:48:54,56.2,24.75,63.09,75,100,1.92
412,Teknaf,BD,2022-06-06 17:48:55,20.8624,92.3058,80.28,87,31,3.27
413,Katsuura,JP,2022-06-06 17:48:55,35.1333,140.3,63.54,90,100,18.68
414,Puerto Madero,MX,2022-06-06 17:48:56,14.7208,-92.4215,84.13,71,97,12.1
415,Daan,CN,2022-06-06 17:49:56,33.0558,106.2958,67.8,78,64,3.09
416,Luwuk,ID,2022-06-06 17:49:57,-0.9516,122.7875,76.64,83,97,3.31
417,Avera,US,2022-06-06 17:49:49,33.194,-82.5271,86.56,38,6,7.34
418,Clyde River,CA,2022-06-06 17:49:57,70.4692,-68.5914,39.43,81,0,2.3
419,Oudtshoorn,ZA,2022-06-06 17:49:58,-33.5907,22.2014,61.16,31,0,2.93
420,Soure,BR,2022-06-06 17:49:58,-0.7167,-48.5233,82.58,69,9,4.59
421,Artigas,UY,2022-06-06 17:49:59,-30.4,-56.4667,58.42,93,100,7.49
422,Oshakati,NA,2022-06-06 17:49:59,-17.7833,15.6833,66.22,25,50,10.58
423,Puerto Escondido,MX,2022-06-06 17:50:00,15.85,-97.0667,86.58,63,100,8.68
424,Dong Xoai,VN,2022-06-06 17:50:00,11.5333,106.9167,75.65,95,100,2.06
425,Fukue,JP,2022-06-06 17:50:01,32.6881,128.8419,67.51,79,72,13.24
426,Daru,PG,2022-06-06 17:50:02,-9.0763,143.2092,77.59,89,84,6.76
427,Aleksandrov Gay,RU,2022-06-06 17:50:02,50.147,48.5704,58.28,76,19,22.79
428,Totness,SR,2022-06-06 17:50:03,5.8833,-56.3167,75.9,90,100,6.08
429,Oktyabrskiy,RU,2022-06-06 17:50:03,54.4815,53.471,53.73,98,100,9.37
430,Vila Do Maio,CV,2022-06-06 17:50:04,15.1333,-23.2167,83.19,82,1,15.84
431,Pundaguitan,PH,2022-06-06 17:50:04,6.3711,126.1689,82.51,74,72,4.32
432,Fairbanks,US,2022-06-06 17:50:05,64.8378,-147.7164,66.49,36,0,8.05
433,Dukat,RU,2022-06-06 17:50:06,62.55,155.55,41.95,64,17,5.68
434,Jyvaskyla,FI,2022-06-06 17:50:06,62.2415,25.7209,62.94,29,0,8.05
435,Salalah,OM,2022-06-06 17:50:07,17.0151,54.0924,81.64,82,93,3.65
436,Thanh Hoa,VN,2022-06-06 17:50:08,19.8,105.7667,78.48,92,100,1.28
437,Raudeberg,NO,2022-06-06 17:50:08,61.9875,5.1352,59.67,73,26,18.39
438,Imeni Poliny Osipenko,RU,2022-06-06 17:50:09,52.4201,136.4853,52.29,67,18,1.63
439,Revelstoke,CA,2022-06-06 17:50:09,50.9832,-118.2023,59.02,77,100,2.3
440,Quatre Cocos,MU,2022-06-06 17:50:10,-20.2078,57.7625,71.71,77,13,13.15
441,Corpus Christi,US,2022-06-06 17:48:12,27.8006,-97.3964,91.63,66,40,26.46
442,Abu Samrah,SY,2022-06-06 17:50:11,35.3029,37.1841,75.22,40,0,12.01
443,Pangnirtung,CA,2022-06-06 17:50:11,66.1451,-65.7125,42.8,75,20,12.66
444,Soe,ID,2022-06-06 17:50:12,-9.8607,124.284,65.62,95,87,3.27
445,Tall Kayf,TR,2022-06-06 17:50:13,37.0833,41.0667,81.1,24,2,7.52
446,Guadalupe Y Calvo,MX,2022-06-06 17:50:14,26.1,-106.9667,77.58,23,27,7.74
447,Madison Heights,US,2022-06-06 17:48:05,42.4859,-83.1052,80.89,54,0,12.66
448,Lahuachaca,BO,2022-06-06 17:50:15,-17.3667,-67.6667,56.12,38,62,13.29
449,Belmonte,BR,2022-06-06 17:50:15,-15.8631,-38.8828,76.71,52,37,8.28
450,Arlit,NE,2022-06-06 17:50:16,18.7369,7.3853,94.44,18,81,13.42
451,San Alberto,CO,2022-06-06 17:50:16,7.7611,-73.3922,85.73,75,48,3.65
452,Besao,PH,2022-06-06 17:50:17,17.095,120.8579,61.38,95,88,1.57
453,Imaculada,BR,2022-06-06 17:50:17,-7.3897,-37.5092,74.73,68,89,10.71
454,Bandarbeyla,SO,2022-06-06 17:50:18,9.4942,50.8122,81.84,72,95,22.93
455,San Ramon De La Nueva Oran,AR,2022-06-06 17:50:19,-23.1322,-64.326,72.43,48,80,3.44
456,Palu,ID,2022-06-06 17:50:19,-0.8917,119.8707,75.04,97,82,3.24
457,Santa Marta,CO,2022-06-06 17:47:43,11.2408,-74.199,87.85,70,40,8.05
458,Victor Rosales,MX,2022-06-06 17:50:20,22.95,-102.7,81.54,20,5,3.62
459,Sambava,MG,2022-06-06 17:50:21,-14.2667,50.1667,72.3,85,100,14.18
460,Albion,US,2022-06-06 17:50:21,42.2431,-84.753,76.57,56,100,9.22
461,Mishan,CN,2022-06-06 17:50:22,45.55,131.8833,50.77,82,91,3.04
462,Kachiry,KZ,2022-06-06 17:51:22,53.0675,76.1036,57.31,42,94,7.45
463,Sterling,US,2022-06-06 17:48:39,39.0062,-77.4286,83.17,35,20,15.01
464,Tual,ID,2022-06-06 17:51:23,-5.6667,132.75,82.22,75,57,7.81
465,Shenjiamen,CN,2022-06-06 17:51:24,29.9576,122.298,68.31,94,81,14.29
466,Xai-Xai,MZ,2022-06-06 17:51:24,-25.0519,33.6442,69.15,60,43,11.16
467,Eydhafushi,MV,2022-06-06 17:51:25,5.1033,73.0708,82.83,76,97,12.12
468,Port Hawkesbury,CA,2022-06-06 17:51:25,45.6169,-61.3485,63.9,75,75,10.36
469,Mabaruma,GY,2022-06-06 17:51:26,8.2,-59.7833,73.15,98,100,4.07
470,Along,IN,2022-06-06 17:51:26,28.1667,94.7667,73.29,98,69,1.32
471,Ferrol,ES,2022-06-06 17:51:27,43.4832,-8.2369,68.58,80,51,8.32
472,Coihaique,CL,2022-06-06 17:51:27,-45.5752,-72.0662,44.55,57,40,11.5
473,Comodoro Rivadavia,AR,2022-06-06 17:51:27,-45.8667,-67.5,53.46,35,0,18.41
474,Beaver Dam,US,2022-06-06 17:51:28,43.4578,-88.8373,64.94,61,100,1.01
475,Saldanha,ZA,2022-06-06 17:51:28,-33.0117,17.9442,69.85,39,37,7.05
476,Atasu,KZ,2022-06-06 17:51:29,48.6814,71.6433,60.8,43,50,11.18
477,Tessalit,ML,2022-06-06 17:51:29,20.1986,1.0114,103.5,6,57,5.1
478,Belaya Gora,RU,2022-06-06 17:51:30,68.5333,146.4167,47.52,53,4,12.19
479,Solnechnyy,RU,2022-06-06 17:51:30,50.7214,136.6319,54.25,66,9,3.62
480,Pirenopolis,BR,2022-06-06 17:48:48,-15.8525,-48.9592,82.89,23,0,4.36
481,Valdivia,CL,2022-06-06 17:51:31,-39.8142,-73.2459,50.09,94,100,11.41
482,Pajapan,MX,2022-06-06 17:51:31,18.25,-94.7,87.15,54,100,6.64
483,Monduli,TZ,2022-06-06 17:51:32,-3.3,36.45,57.15,92,91,6.8
484,Zhigansk,RU,2022-06-06 17:51:32,66.7697,123.3711,57.88,78,90,7.67
485,San Cristobal,VE,2022-06-06 17:51:33,7.7669,-72.225,80.78,43,32,6.98
486,Fort Nelson,CA,2022-06-06 17:51:33,58.8053,-122.7002,58.59,82,75,4.61
487,Yinchuan,CN,2022-06-06 17:51:34,38.4681,106.2731,76.53,14,86,5.97
488,Tuatapere,NZ,2022-06-06 17:51:34,-46.1333,167.6833,45.95,81,100,7.36
489,Tazovskiy,RU,2022-06-06 17:51:35,67.4667,78.7,38.75,69,100,8.19
490,Kaura Namoda,NG,2022-06-06 17:51:35,12.5898,6.5779,87.82,38,90,4.9
491,Plettenberg Bay,ZA,2022-06-06 17:51:35,-34.0527,23.3716,64.56,49,3,3.02
492,Vila,PT,2022-06-06 17:51:36,42.0304,-8.1588,62.71,75,89,5.5
493,Coquimbo,CL,2022-06-06 17:51:36,-29.9533,-71.3436,62.33,59,0,10.36
494,Alice Springs,AU,2022-06-06 17:51:37,-23.7,133.8833,42.35,100,75,0.0
495,Monrovia,LR,2022-06-06 17:46:40,6.3005,-10.7969,79.7,80,95,7.31
496,Karlshamn,SE,2022-06-06 17:51:38,56.1706,14.8619,57.9,92,100,5.39
497,Karaton,ID,2022-06-06 17:51:38,-6.3424,106.1045,73.56,91,99,2.59
498,Eyl,SO,2022-06-06 17:51:38,7.9803,49.8164,79.14,82,90,22.17
499,Los Llanos De Aridane,ES,2022-06-06 17:51:39,28.6585,-17.9182,70.12,75,20,14.97
500,Bolgar,RU,2022-06-06 17:51:39,54.95,49.0667,57.4,86,100,13.2
501,Coolum Beach,AU,2022-06-06 17:51:40,-26.5333,153.1,51.33,97,18,5.97
502,Bensonville,LR,2022-06-06 17:51:40,6.4461,-10.6125,78.04,87,95,5.35
503,Prado,BR,2022-06-06 17:51:41,-17.3411,-39.2208,75.78,56,75,4.52
504,Ostrovnoy,RU,2022-06-06 17:51:41,68.0531,39.5131,41.74,95,100,12.62
505,Manadhoo,MV,2022-06-06 17:51:41,5.7667,73.3833,82.65,77,100,13.71
506,Bartica,GY,2022-06-06 17:51:42,6.4,-58.6167,77.32,99,100,0.36
507,Canon City,US,2022-06-06 17:51:42,38.441,-105.2424,85.01,35,0,5.99
508,Pierre,US,2022-06-06 17:49:45,44.3683,-100.351,56.32,88,100,11.5
509,Evensk,RU,2022-06-06 17:52:43,61.95,159.2333,49.23,78,95,3.13
510,Rawson,AR,2022-06-06 17:52:44,-43.3002,-65.1023,57.85,42,91,8.39
511,Moyale,KE,2022-06-06 17:52:44,3.5167,39.0584,67.98,70,99,2.62
512,Ambulu,ID,2022-06-06 17:52:45,-8.345,113.6058,75.92,91,20,2.77
513,Charters Towers,AU,2022-06-06 17:52:45,-20.1,146.2667,67.01,70,100,8.86
514,Korla,CN,2022-06-06 17:52:46,41.7597,86.1469,80.47,11,100,4.07
515,Alyangula,AU,2022-06-06 17:52:46,-13.8483,136.4192,76.93,87,51,10.85
516,Chapais,CA,2022-06-06 17:52:47,49.7834,-74.8492,62.38,45,58,4.85
517,Lampang,TH,2022-06-06 17:52:47,18.3333,99.5,78.28,80,99,3.02
518,Waingapu,ID,2022-06-06 17:52:48,-9.6567,120.2641,77.76,84,14,6.26
519,Pasan,IN,2022-06-06 17:52:48,22.85,82.2,88.61,16,36,4.16
520,Ocos,GT,2022-06-06 17:52:49,14.5094,-92.1933,84.15,71,93,11.92
521,Kokkola,FI,2022-06-06 17:52:49,63.8385,23.1307,55.56,60,0,8.05
522,Itoman,JP,2022-06-06 17:52:50,26.1247,127.6694,75.22,90,100,5.75
523,Antofagasta,CL,2022-06-06 17:48:51,-23.65,-70.4,67.21,58,0,8.79
524,Muskegon Heights,US,2022-06-06 17:52:50,43.2011,-86.239,66.97,79,100,9.22
525,Neubrandenburg,DE,2022-06-06 17:52:51,53.5667,13.2667,60.17,92,78,0.49
526,Mackenzie,CA,2022-06-06 17:52:51,55.2999,-123.1698,53.82,87,100,10.36
527,Ornskoldsvik,SE,2022-06-06 17:52:52,63.2909,18.7153,51.87,64,76,8.99
528,Northam,GB,2022-06-06 17:52:52,51.0333,-4.2167,62.65,84,36,3.04
529,Sao Joao Da Barra,BR,2022-06-06 17:52:53,-21.6403,-41.0511,80.69,55,28,15.14
530,Mayo,US,2022-06-06 17:52:53,38.8876,-76.5119,83.17,40,0,12.66
531,Ipaba,BR,2022-06-06 17:52:54,-19.4136,-42.4194,75.34,35,0,6.91
532,Sakakah,SA,2022-06-06 17:52:54,29.9697,40.2064,101.77,12,77,11.61
533,Tahoua,NE,2022-06-06 17:52:55,14.8888,5.2692,94.98,29,0,9.22
534,Kushima,JP,2022-06-06 17:52:55,31.4583,131.2333,64.36,92,81,6.17
535,Masunga,BW,2022-06-06 17:52:55,-20.6246,27.4488,49.6,83,29,7.4
536,Chanderi,IN,2022-06-06 17:52:56,24.7167,78.1333,95.02,13,4,7.72
537,Ust-Tsilma,RU,2022-06-06 17:52:57,65.441,52.1498,61.39,47,86,4.38
538,Pahalgam,IN,2022-06-06 17:52:57,34.0333,75.3333,57.67,44,31,6.49
539,Marfino,RU,2022-06-06 17:52:57,55.7028,37.3822,61.05,63,0,8.95
540,Bani,DO,2022-06-06 17:52:58,18.2833,-70.3333,89.04,57,98,11.16
541,Tingo Maria,PE,2022-06-06 17:52:59,-9.2895,-76.0088,79.11,73,40,2.3
542,La Ronge,CA,2022-06-06 17:52:59,55.1001,-105.2842,59.25,36,20,10.36
543,Myitkyina,MM,2022-06-06 17:53:00,25.3833,97.4,74.14,95,64,2.19
544,Bilibino,RU,2022-06-06 17:53:00,68.0546,166.4372,34.32,66,46,6.58
545,Tucuman,AR,2022-06-06 17:53:01,-26.8241,-65.2226,68.0,52,20,3.44
546,Linares,CL,2022-06-06 17:53:01,-35.85,-71.6,61.72,56,35,2.55
547,Griffith,US,2022-06-06 17:53:02,41.5284,-87.4237,71.22,92,100,4.61
548,Wexford,IE,2022-06-06 17:50:50,52.3342,-6.4575,61.21,84,92,5.97
549,Vestmannaeyjar,IS,2022-06-06 17:53:03,63.4427,-20.2734,52.79,87,75,16.11
550,Mayumba,GA,2022-06-06 17:53:03,-3.432,10.6554,74.62,89,88,4.07
551,Manono,CD,2022-06-06 17:53:04,-7.3,27.4167,75.38,43,76,6.98
552,Berdigestyakh,RU,2022-06-06 17:53:04,62.0989,126.6992,58.66,65,73,1.57
553,Mizan Teferi,ET,2022-06-06 17:53:05,6.9833,35.5833,60.85,96,97,2.46
554,Miyang,CN,2022-06-06 17:53:05,24.4042,103.4428,65.41,95,100,3.78
555,Bastia,FR,2022-06-06 17:53:06,42.6667,9.3333,85.8,62,0,4.61
556,Jalu,LY,2022-06-06 17:53:06,29.0331,21.5482,92.48,19,0,6.78
557,Pamanukan,ID,2022-06-06 17:54:07,-6.2842,107.8106,75.78,87,96,4.14
558,Lorengau,PG,2022-06-06 17:54:07,-2.0226,147.2712,80.58,79,82,4.94
559,Havoysund,NO,2022-06-06 17:54:07,70.9963,24.6622,48.43,55,21,19.15
560,Djibo,BF,2022-06-06 17:54:08,14.1022,-1.6306,92.35,28,65,17.05
561,Meulaboh,ID,2022-06-06 17:54:08,4.1363,96.1285,74.98,92,98,8.34
562,Coracao De Jesus,BR,2022-06-06 17:54:09,-16.6853,-44.365,80.28,19,3,5.08
563,Bantogon,PH,2022-06-06 17:54:09,6.5333,124.0333,77.22,85,85,4.94
564,Russell,US,2022-06-06 17:54:10,32.3502,-85.1999,85.28,65,20,4.61
565,Waw,SS,2022-06-06 17:54:10,7.7029,27.9953,74.05,87,75,5.17
566,West Wendover,US,2022-06-06 17:54:10,40.7391,-114.0733,67.21,34,0,8.05
567,Moroto,UG,2022-06-06 17:54:11,2.5345,34.6666,69.58,64,55,3.96
568,Seddon,AU,2022-06-06 17:54:11,-37.8068,144.8916,48.74,81,76,3.0
569,Dali,CN,2022-06-06 17:54:12,25.7,100.1833,62.53,97,96,3.78
570,Carndonagh,IE,2022-06-06 17:54:12,55.25,-7.2667,60.42,72,100,3.49
571,Antalaha,MG,2022-06-06 17:54:13,-14.9003,50.2788,70.0,87,69,8.25
572,Booue,GA,2022-06-06 17:54:13,-0.0921,11.9385,74.7,93,99,2.21
573,Danjiangkou,CN,2022-06-06 17:54:13,32.5428,111.5086,78.64,34,85,3.44
574,Gigmoto,PH,2022-06-06 17:54:14,13.7796,124.39,80.91,83,19,7.07
575,Rio Grande,BR,2022-06-06 17:54:14,-32.035,-52.0986,62.71,88,100,9.71
576,Jiuquan,CN,2022-06-06 17:54:15,39.7432,98.5174,68.43,13,7,6.44
577,Sur,OM,2022-06-06 17:54:15,22.5667,59.5289,86.7,61,6,14.61
578,Greeneville,US,2022-06-06 17:54:12,36.1632,-82.831,81.91,43,40,6.91
579,Huilong,CN,2022-06-06 17:54:16,31.8111,121.655,69.57,90,6,7.85
580,Tambilil,PH,2022-06-06 17:54:16,5.9622,124.6697,78.15,84,55,4.16
581,Wodonga,AU,2022-06-06 17:54:17,-36.1167,146.8833,45.27,100,100,10.36
582,Nanortalik,GL,2022-06-06 17:54:17,60.1432,-45.2371,41.02,80,100,0.81
583,Hobyo,SO,2022-06-06 17:54:17,5.3505,48.5268,79.23,83,82,26.96
